Type	Name
Protein	"p(RGD:""Hsp90b1"")"
Protein	"p(MGI:""Mmp17"")"
Protein	"p(CONSO:""CONSO00071"",pmod(Ph,T,654))"
Protein	"p(HGNC:""CAV2"")"
Protein	"p(RGD:""Akt3"")"
Protein	"p(RGD:""Kidins220"")"
Protein	"p(HGNC:""KLRD1"")"
Protein	"p(MGI:""Il11"")"
Protein	"p(MGI:""Mef2c"",pmod(Ph))"
Protein	"p(HGNC:""RFXANK"")"
Protein	"p(HGNC:""MAPK3"",pmod(Ph))"
Protein	"p(MGI:""Masp1"")"
Protein	"p(MGI:""Olfr878"")"
Protein	"p(RGD:""Sema4b"")"
Protein	"p(HGNC:""PAK3"")"
Protein	"p(MGI:""Olfr665"")"
Protein	"p(RGD:""Slc38a9"")"
Protein	"p(HGNC:""TUBA1B"")"
Protein	"p(MGI:""Olfr463"")"
Protein	"p(MGI:""Nlgn2"")"
Protein	"p(HGNC:""HSPA5"")"
Protein	"p(HGNC:""UPF1"")"
Protein	"p(MGI:""Olfr209"")"
Protein	"p(RGD:""Kdr"",pmod(Ph))"
Protein	"p(MGI:""Bace1"")"
Protein	"p(HGNC:""BRIP1"")"
Protein	"p(RGD:""Adra2b"")"
Protein	"p(RGD:""Kl"")"
Protein	"p(MGI:""Olfr136"")"
Protein	"p(HGNC:""ADAM9"")"
Protein	"p(HGNC:""OR8H2"")"
Protein	"p(RGD:""Tac4"")"
Protein	"p(MGI:""Olfr116"")"
Protein	"p(RGD:""Nrxn3"")"
Protein	"p(HGNC:""NAE1"")"
Protein	"p(HGNC:""TSHB"")"
Protein	"p(HGNC:""OR51A2"")"
Protein	"p(RGD:""Enah"")"
Protein	"p(HGNC:""CHRNA7"")"
Protein	"p(HGNC:""H3-3A"")"
Protein	"p(HGNC:""OR14A2"")"
Protein	"p(HGNC:""MIR373"")"
Protein	"p(MGI:""Cckbr"")"
Protein	"p(RGD:""Dlg3"",pmod(Ub))"
Protein	"p(RGD:""Ifih1"")"
Protein	"p(HGNC:""RIGI"")"
Protein	"p(MGI:""Glb1"")"
Protein	"p(MGI:""Plxnc1"")"
Protein	"p(MGI:""Fcgr2b"")"
Protein	"p(HGNC:""LGMN"")"
Protein	"p(HGNC:""LAMTOR2"")"
Protein	"p(MGI:""Cox7c"")"
Protein	"p(RGD:""Mapkapk3"")"
Protein	"p(RGD:""Or10ad1"")"
Protein	"p(SFAM:""MAPK Erk1/2 Family"",pmod(Ph))"
Protein	"p(CONSO:""CONSO00174"")"
Protein	"p(MGI:""Irf7"")"
Protein	"p(RGD:""Olr744"")"
Protein	"p(HGNC:""TARDBP"",pmod(CONSO:""hyperphosphorylation""))"
Protein	"p(HGNC:""SPDYE2"")"
Protein	"p(MGI:""Itpr1"")"
Protein	"p(RGD:""Olr357"")"
Protein	"p(HGNC:""BECN1"",frag(""?""))"
Protein	"p(HGNC:""LFNG"")"
Protein	"p(RGD:""Hey2"")"
Protein	"p(RGD:""Olr1702"")"
Protein	"p(HGNC:""LIF"")"
Protein	"p(HGNC:""MYLK"")"
Protein	"p(RGD:""Olr1454"")"
Protein	"p(MGI:""Reck"")"
Protein	"p(HGNC:""CASP3"",frag(""?""))"
Protein	"p(HGNC:""MT-ND1"")"
Protein	"p(RGD:""Mir26a"")"
Protein	"p(MGI:""Slc2a5"")"
Protein	"p(RGD:""Olr1206"")"
Protein	"p(HGNC:""MAPT"",pmod(CONSO:""deamidation""))"
Protein	"p(RGD:""RT1-CE3"")"
Protein	"p(RGD:""Lrp5"")"
Protein	"p(HGNC:""MAPT"",pmod(Ub))"
Protein	"p(RGD:""RT1-Db1"")"
Protein	"p(MGI:""Mef2a"")"
Protein	"p(MGI:""Espl1"")"
Protein	"p(MGI:""Ambra1"",pmod(Ph))"
Protein	"p(HGNC:""FLT4"")"
Protein	"p(HGNC:""SRC"",pmod(Ph))"
Protein	"p(RGD:""Prkacb"")"
Protein	"p(MGI:""Npw"")"
Protein	"p(RGD:""Cyth4"")"
Protein	"p(HGNC:""PER1"")"
Protein	"p(HGNC:""CSNK1G2"")"
Protein	"p(MGI:""Il2rg"")"
Protein	"p(RGD:""Pfkfb1"",pmod(Ph))"
Protein	"p(MGI:""Map3k8"",pmod(Ph))"
Protein	"p(MGI:""Abcc6"")"
Protein	"p(HGNC:""CDH4"")"
Protein	"p(HGNC:""UNC5B"")"
Protein	"p(MGI:""Bace2"")"
Protein	"p(HGNC:""FGB"")"
Protein	"p(HGNC:""SERPINF1"")"
Protein	"p(MGI:""Prkar2a"")"
Protein	"p(HGNC:""ANK1"")"
Protein	"p(HGNC:""TBC1D4"",pmod(Ph))"
Protein	"p(RGD:""Usp8"")"
Protein	"p(MGI:""Olfr805"")"
Protein	"p(RGD:""Ablim1"")"
Protein	"p(HGNC:""MTOR"",pmod(Ph,S,2448))"
Protein	"p(FLYBASE:""msk"")"
Protein	"p(HGNC:""HCK"")"
Protein	"p(RGD:""Pla2g4c"")"
Protein	"p(MGI:""Olfr618"")"
Protein	"p(HGNC:""SLC5A7"")"
Protein	"p(MGI:""Homer3"")"
Protein	"p(MGI:""Olfr432"")"
Protein	"p(RGD:""Egfr"",pmod(Ph))"
Protein	"p(HGNC:""CYP2E1"")"
Protein	"p(RGD:""Parp3"")"
Protein	"p(MGI:""Olfr20"")"
Protein	"p(RGD:""Plaur"")"
Protein	"p(HGNC:""GRIA4"")"
Protein	"p(MGI:""Pde6a"")"
Protein	"p(MGI:""Olfr137"")"
Protein	"p(HGNC:""ABCA2"")"
Protein	"p(HGNC:""OR56B1"")"
Protein	"p(RGD:""Uqcrfs1"")"
Protein	"p(MGI:""Olfr1022"")"
Protein	"p(RGD:""Eif2b3"")"
Protein	"p(HGNC:""HMGCR"")"
Protein	"p(HGNC:""OR2A42"")"
Protein	"p(MGI:""Htr5a"")"
Protein	"p(MGI:""Cd74"")"
Protein	"p(MGI:""Aurka"")"
Protein	"p(MGI:""Mapt"")"
Protein	"p(HGNC:""MAPT"",pmod(OGlyco))"
Protein	"p(RGD:""Llgl2"")"
Protein	"p(HGNC:""FADD"")"
Protein	"p(MGI:""Mapt"",pmod(Ph,T,205))"
Protein	"p(HGNC:""CCKBR"")"
Protein	"p(RGD:""Cd4"")"
Protein	"p(MGI:""Plxnb1"")"
Protein	"p(SCOMP:""FcR Gamma Chain Complex"",pmod(Ph))"
Protein	"p(CONSO:""CONSO00045"",var(""p.Ala152Thr""))"
Protein	"p(RGD:""Il18r1"")"
Protein	"p(MGI:""Fth1"")"
Protein	"p(HGNC:""UBQLN2"",var(""?""))"
Protein	"p(MGI:""Eif2s1"")"
Protein	"p(RGD:""Olr936"")"
Protein	"p(HGNC:""TYROBP"",var(""?""))"
Protein	"p(MGI:""Ripk2"")"
Protein	"p(RGD:""Olr690"")"
Protein	"p(HGNC:""APP"",pmod(sulphonation,K,595))"
Protein	"p(RGD:""Ppp2r3b"")"
Protein	"p(RGD:""Olr445"")"
Protein	"p(HGNC:""SOD1"",pmod(CONSO:""misfolding""))"
Protein	"p(HGNC:""CYP21A2"")"
Protein	"p(HGNC:""HEY2"")"
Protein	"p(RGD:""Olr214"")"
Protein	"p(FPLX:""PPP2"",pmod(Me,L,309))"
Protein	"p(HGNC:""CTNNA3"")"
Protein	"p(MGI:""Igf1r"")"
Protein	"p(RGD:""Olr1582"")"
Protein	"p(HGNC:""CCR4"")"
Protein	"p(HGNC:""CALCOCO2"")"
Protein	"p(MGI:""Ppid"")"
Protein	"p(MGI:""Chka"")"
Protein	"p(RGD:""Olr1350"")"
Protein	"p(RGD:""Calcoco2"")"
Protein	"p(HGNC:""CD33"",pmod(Ph,Y,358))"
Protein	"p(RGD:""Mir221"")"
Protein	"p(MGI:""Srsf2"")"
Protein	"p(RGD:""Olr1125"")"
Protein	"p(HGNC:""HIF1A"",pmod(Ac,K,532))"
Protein	"p(HGNC:""HNMT"")"
Protein	"p(RGD:""Itpr2"")"
Protein	"p(MGI:""Klf4"")"
Protein	"p(HGNC:""HDAC4"",loc(GO:""nucleus""))"
Protein	"p(HGNC:""ITGA3"")"
Protein	"p(RGD:""Gp6"")"
Protein	"p(MGI:""Plekhm2"")"
Protein	"p(MESH:""Neurofibrillary Tangles"")"
Protein	"p(MGI:""Rras"")"
Protein	"p(MGI:""Anapc7"")"
Protein	"p(MGI:""Fcgr4"",pmod(Ph))"
Protein	"p(HGNC:""CACNA1I"")"
Protein	"p(HGNC:""TNXB"")"
Protein	"p(RGD:""Rheb"")"
Protein	"p(MGI:""Cort"")"
Protein	"p(HGNC:""LRRC37A4P"")"
Protein	"p(MGI:""Itga2b"")"
Protein	"p(RGD:""Gpsm1"")"
Protein	"p(RGD:""Fbxo5"")"
Protein	"p(HGNC:""ATXN3L"")"
Protein	"p(HGNC:""TNFSF10"")"
Protein	"p(HGNC:""RDX"")"
Protein	"p(MGI:""Hgf"")"
Protein	"p(MGI:""Olfr829"")"
Protein	"p(RGD:""Epha5"")"
Protein	"p(FLYBASE:""kay"")"
Protein	"p(MGI:""Olfr628"")"
Protein	"p(HGNC:""APP"",var(""p.Asn596Leu""))"
Protein	"p(HGNC:""GOT1"")"
Protein	"p(MGI:""Gngt2"")"
Protein	"p(MGI:""Olfr419"")"
Protein	"p(RGD:""Tlr3"")"
Protein	"p(MGI:""Olfr170"")"
Protein	"p(HGNC:""GALR2"")"
Protein	"p(RGD:""Tbxa2r"")"
Protein	"p(MGI:""Olfr1322"")"
Protein	"p(HGNC:""PIK3R5"")"
Protein	"p(HGNC:""SLCO1B1"")"
Protein	"p(HGNC:""OR6N1"")"
Protein	"p(RGD:""Npff"")"
Protein	"p(RGD:""Eif2s1"",pmod(Ph))"
Protein	"p(MGI:""Olfr1118"")"
Protein	"p(HGNC:""OR4C11"")"
Protein	"p(RGD:""Atp6v0a4"")"
Protein	"p(HGNC:""MAPT"",loc(GO:""autophagosome""),pmod(Ph,S,396),pmod(Ph,S,404))"
Protein	"p(HGNC:""OR10G6"")"
Protein	"p(HGNC:""MIR222"")"
Protein	"p(RGD:""Rab13"")"
Protein	"p(MGI:""Grb10"")"
Protein	"p(RGD:""Ywhaq"")"
Protein	"p(RGD:""Casp4"")"
Protein	"p(HGNC:""IFNA2"")"
Protein	"p(RGD:""Cxcl6"")"
Protein	"p(MGI:""Cry1"")"
Protein	"p(HGNC:""ARPC1A"")"
Protein	"p(HGNC:""RAB5C"")"
Protein	"p(MGI:""Iqgap1"")"
Protein	"p(HGNC:""IL1B"",loc(MESHA:""Microglia""))"
Protein	"p(MGI:""Irs1"")"
Protein	"p(RGD:""Olr886"")"
Protein	"p(HGNC:""SYK"")"
Protein	"p(MGI:""Als2"")"
Protein	"p(RGD:""Olr678"")"
Protein	"p(RGD:""Adora1"")"
Protein	"p(RGD:""Olr455"")"
Protein	"p(CONSO:""Kalirin 7"",pmod(Ph,T,95))"
Protein	"p(MGI:""Tyr"")"
Protein	"p(RGD:""Olr165"")"
Protein	"p(MGI:""Actg1"")"
Protein	"p(RGD:""Olr140"")"
Protein	"p(MGI:""Mirlet7f-1"")"
Protein	"p(MGI:""Snapc2"")"
Protein	"p(HGNC:""PRKG1"")"
Protein	"p(RGD:""Mir30a"")"
Protein	"p(RGD:""Lyn"")"
Protein	"p(RGD:""Olr1156"")"
Protein	"p(HGNC:""HIF1A"",pmod(sulphonation))"
Protein	"p(RGD:""Flt4"")"
Protein	"p(MGI:""Klra4"")"
Protein	"p(HGNC:""SLC6A12"")"
Protein	"p(RGD:""Nfkbia"")"
Protein	"p(RGD:""Itgb8"")"
Protein	"p(MGI:""Blnk"")"
Protein	"p(MGI:""Mapt"",pmod(Ac))"
Protein	"p(RGD:""C1r"")"
Protein	"p(RGD:""Ntf3"")"
Protein	"p(MGI:""Nbl1"")"
Protein	"p(HGNC:""DUSP4"")"
Protein	"p(RGD:""Ctnnb1"")"
Protein	"p(MGI:""Cck"")"
Protein	"p(MGI:""Cer1"")"
Protein	"p(RGD:""Rab11b"")"
Protein	"p(MGI:""Il1rn"")"
Protein	"p(HGNC:""APOC1"")"
Protein	"p(MGI:""Ets1"",pmod(Ph))"
Protein	"p(RGD:""Wasl"")"
Protein	"p(MGI:""Pkm"",pmod(Ph))"
Protein	"p(HGNC:""HSP90AA1"")"
Protein	"p(HGNC:""SPATA2L"")"
Protein	"p(MGI:""Cacna2d2"")"
Protein	"p(MGI:""Ctso"")"
Protein	"p(MGI:""Ilib"")"
Protein	"p(HGNC:""PKN3"")"
Protein	"p(FLYBASE:""ninaE"")"
Protein	"p(RGD:""Pla2r1"")"
Protein	"p(MGI:""Olfr95"")"
Protein	"p(HGNC:""MAPK1"",pmod(Ph))"
Protein	"p(HGNC:""PHKG2"")"
Protein	"p(HGNC:""PTPRB"")"
Protein	"p(RGD:""Foxp3"")"
Protein	"p(MGI:""Olfr740"")"
Protein	"p(RGD:""Cd8b"")"
Protein	"p(MGI:""Agap2"")"
Protein	"p(MGI:""Olfr560"")"
Protein	"p(HGNC:""HMGB1"")"
Protein	"p(HGNC:""GNG3"")"
Protein	"p(RGD:""Cacng1"")"
Protein	"p(MGI:""Olfr360"")"
Protein	"p(HGNC:""PECAM1"")"
Protein	"p(HGNC:""IL36A"")"
Protein	"p(RGD:""Syk"")"
Protein	"p(MGI:""Olfr1511"")"
Protein	"p(HGNC:""SLC2A3"")"
Protein	"p(HGNC:""LIG3"")"
Protein	"p(RGD:""Lpar3"")"
Protein	"p(MGI:""Olfr1313"")"
Protein	"p(HGNC:""CSK"")"
Protein	"p(HGNC:""ATP1B1"")"
Protein	"p(HGNC:""OR6Y1"")"
Protein	"p(HGNC:""SSH1"")"
Protein	"p(RGD:""Npy1r"")"
Protein	"p(MGI:""Olfr1129"")"
Protein	"p(HGNC:""OR1A2"")"
Protein	"p(HGNC:""KIF23"")"
Protein	"p(MGI:""Grm5"")"
Protein	"p(MGI:""Cd209b"")"
Protein	"p(HGNC:""TNF"",loc(MESHA:""Cerebrospinal Fluid""))"
Protein	"p(HGNC:""MAPT"",var(""p.Val337Met""))"
Protein	"p(HGNC:""PTPN11"",pmod(Ph))"
Protein	"p(RGD:""Fzd1"")"
Protein	"p(RGD:""Ctsb"")"
Protein	"p(HGNC:""IRF3"",loc(MESHA:""Cell Nucleus""))"
Protein	"p(RGD:""Ccl26"")"
Protein	"p(MGI:""Unc5d"")"
Protein	"p(HGNC:""C1QA"")"
Protein	"p(HGNC:""CYTH4"")"
Protein	"p(MGI:""Fgd1"")"
Protein	"p(MGI:""Serpinb13"")"
Protein	"p(MGI:""Tyrobp"")"
Protein	"p(RGD:""Olr875"")"
Protein	"p(HGNCGENEFAMILY:""G protein subunits beta"")"
Protein	"p(RGD:""Olr648"")"
Protein	"p(HGNC:""PTGES3"")"
Protein	"p(HGNC:""GIT1"",pmod(Ph))"
Protein	"p(MGI:""Hspa1l"")"
Protein	"p(RGD:""Olr406"")"
Protein	"p(HGNC:""CUL1"")"
Protein	"p(HGNC:""RASSF2"")"
Protein	"p(RGD:""Olr185"")"
Protein	"p(RGD:""Hnf1a"")"
Protein	"p(RGD:""Hk3"")"
Protein	"p(RGD:""Olr1514"")"
Protein	"p(MGI:""Mir124a-3"")"
Protein	"p(HGNCGENEFAMILY:""Toll like receptors"")"
Protein	"p(HGNC:""UQCRC2"")"
Protein	"p(RGD:""Mir9-1"")"
Protein	"p(MGI:""Ccnb3"")"
Protein	"p(RGD:""Olr1283"")"
Protein	"p(HGNC:""CARD17P"")"
Protein	"p(HGNC:""BCL2L1"",pmod(Ph))"
Protein	"p(RGD:""Mir126b"")"
Protein	"p(RGD:""Olr1064"")"
Protein	"p(MGI:""Arhgef28"")"
Protein	"p(HGNC:""HTT"",pmod(Palm))"
Protein	"p(RGD:""Adcy8"")"
Protein	"p(RGD:""Fgf2"")"
Protein	"p(HGNC:""LPAR4"")"
Protein	"p(MGI:""Ticam2"")"
Protein	"p(HGNC:""MAPT"",pmod(Ac,K,290))"
Protein	"p(MGI:""Smad5"")"
Protein	"p(RGD:""Thra"")"
Protein	"p(MGI:""Agtr2"")"
Protein	"p(MGI:""Tnfrsf12a"")"
Protein	"p(HGNC:""CPB2"")"
Protein	"p(MGI:""Rasgrp2"")"
Protein	"p(RGD:""Dock1"")"
Protein	"p(HGNC:""HDAC5"")"
Protein	"p(HGNC:""VASP"",pmod(Ph))"
Protein	"p(HGNC:""RSPO2"")"
Protein	"p(MGI:""Sh2b2"")"
Protein	"p(HGNC:""KLC3"")"
Protein	"p(RGD:""Kcnj2"")"
Protein	"p(MGI:""Olfr794"")"
Protein	"p(HGNC:""STAT1"",pmod(Ph,S,727))"
Protein	"p(FLYBASE:""Shc"")"
Protein	"p(RGD:""Flt3lg"")"
Protein	"p(MGI:""Kif5a"")"
Protein	"p(MGI:""Olfr591"")"
Protein	"p(HGNC:""IL1RN"")"
Protein	"p(HGNC:""PPP2R3C"")"
Protein	"p(HGNC:""RBPJ"")"
Protein	"p(RGD:""Cacng8"")"
Protein	"p(MGI:""Olfr370"")"
Protein	"p(HGNC:""CYP3A4"")"
Protein	"p(HGNC:""DPYD"")"
Protein	"p(HGNC:""CCL15"")"
Protein	"p(RGD:""Cd247"",pmod(Ph))"
Protein	"p(MGI:""Olfr1502"")"
Protein	"p(HGNC:""CTTN"")"
Protein	"p(HGNC:""PLN"",pmod(Ph))"
Protein	"p(MGI:""Olfr1284"")"
Protein	"p(HGNC:""PPARG"")"
Protein	"p(HGNC:""OR5M11"")"
Protein	"p(RGD:""Agtr1a"")"
Protein	"p(RGD:""Syk"",pmod(Ub))"
Protein	"p(MGI:""Olfr1079"")"
Protein	"p(SFAM:""RAF Family"")"
Protein	"p(HGNC:""OR2M7"")"
Protein	"p(MGI:""Myl12b"")"
Protein	"p(MGI:""Dapp1"")"
Protein	"p(HGNC:""RORC"")"
Protein	"p(HGNC:""PDE6C"")"
Protein	"p(RGD:""Cgn"")"
Protein	"p(RGD:""Vmp1"")"
Protein	"p(HGNC:""RNF216"")"
Protein	"p(HGNC:""DDC"")"
Protein	"p(HGNC:""CHEK1"")"
Protein	"p(RGD:""Camk2d"")"
Protein	"p(RGD:""Asip"")"
Protein	"p(HGNC:""UBE2N"",loc(MESHA:""Cytoplasm""))"
Protein	"p(CONSO:""Tau isoform F (441 aa)"",var(""p.Ile277Pro""),var(""p.Ile308Pro""),var(""p.Lys280del""))"
Protein	"p(RGD:""Crlf2"")"
Protein	"p(MGI:""Atp6v1a"")"
Protein	"p(MGI:""Ifnl3"")"
Protein	"p(HGNC:""MERTK"")"
Protein	"p(RGD:""Kcnmb1"")"
Protein	"p(HGNC:""MTOR"",pmod(Ph))"
Protein	"p(MESH:""Inositol 1,4,5-Trisphosphate Receptors"")"
Protein	"p(RGD:""Olr820"")"
Protein	"p(MGI:""Fcgr2b"",loc(MESHA:""Cell Membrane""))"
Protein	"p(HGNC:""SLC18A3"",pmod(Ph))"
Protein	"p(RGD:""Olr608"")"
Protein	"p(HGNC:""MAPT"",pmod(Ac,K,163),pmod(Ac,K,280),pmod(Ac,K,281),pmod(Ac,K,369))"
Protein	"p(HGNC:""PSMD2"")"
Protein	"p(RGD:""Olr399"")"
Protein	"p(HGNC:""LYN"",pmod(Ub))"
Protein	"p(MGI:""Mlycd"")"
Protein	"p(RGD:""Olr1877"")"
Protein	"p(HGNC:""ARG1"",loc(MESH:""Macrophages""))"
Protein	"p(HGNC:""CBR1"")"
Protein	"p(MGI:""Slc22a3"")"
Protein	"p(RGD:""Olr136"")"
Protein	"p(HGNC:""STAT5B"")"
Protein	"p(FLYBASE:""crb"")"
Protein	"p(RGD:""Spry2"")"
Protein	"p(RGD:""Olr111"")"
Protein	"p(RGD:""Ptk2"")"
Protein	"p(RGD:""Scn1b"")"
Protein	"p(HGNC:""MAPT"",loc(CONSO:""KXGS motif""),pmod(Ac))"
Protein	"p(MGI:""Map2k6"",pmod(Ph))"
Protein	"p(MGI:""Gzmb"")"
Protein	"p(MGI:""Adora3"")"
Protein	"p(RGD:""Taok1"")"
Protein	"p(RGD:""Dnajc3"")"
Protein	"p(CONSO:""amyloid-beta fibrils"")"
Protein	"p(HGNC:""P2RY2"")"
Protein	"p(RGD:""Pfkfb2"")"
Protein	"p(RGD:""Sh2b1"")"
Protein	"p(RGD:""Lsp1"",pmod(Ph))"
Protein	"p(HGNC:""KLRC4-KLRK1"")"
Protein	"p(HGNC:""GNAT2"")"
Protein	"p(MGI:""Rac2"")"
Protein	"p(MGI:""Tnfrsf11a"")"
Protein	"p(MGI:""Ppm1a"")"
Protein	"p(HGNC:""SDC1"")"
Protein	"p(HGNC:""JUNB"")"
Protein	"p(HGNC:""CNR1"")"
Protein	"p(HGNC:""SF3B1"")"
Protein	"p(MGI:""C1qb"")"
Protein	"p(MGI:""Olfr887"")"
Protein	"p(RGD:""Ilk"",pmod(Ph))"
Protein	"p(HGNC:""IRS2"",pmod(Ph,T))"
Protein	"p(HGNC:""NR1H2"")"
Protein	"p(HGNC:""CDKN2A"",pmod(Ph))"
Protein	"p(MGI:""Tgfb2"")"
Protein	"p(RGD:""Atm"",pmod(Ph))"
Protein	"p(MGI:""Olfr688"")"
Protein	"p(MGI:""Ywhaq"")"
Protein	"p(MGI:""Olfr504"")"
Protein	"p(RGD:""Casp3"")"
Protein	"p(MGI:""Gab2"")"
Protein	"p(MGI:""Olfr299"")"
Protein	"p(HGNC:""PRL"")"
Protein	"p(HGNC:""ENPP1"")"
Protein	"p(HGNC:""CTF1"")"
Protein	"p(MGI:""Olfr1446"")"
Protein	"p(RGD:""P2ry1"")"
Protein	"p(MGI:""Pgam5"")"
Protein	"p(MGI:""Olfr1259"")"
Protein	"p(HGNC:""CALHM1"")"
Protein	"p(FLYBASE:""foxo"")"
Protein	"p(HGNC:""OR5K1"")"
Protein	"p(RGD:""Cga"")"
Protein	"p(RGD:""Map3k14"")"
Protein	"p(MGI:""Olfr1056"")"
Protein	"p(HGNC:""RBX1"")"
Protein	"p(HGNC:""OR2T29"")"
Protein	"p(HGNC:""FZR1"")"
Protein	"p(MGI:""Cacna1i"")"
Protein	"p(HGNC:""MCAM"")"
Protein	"p(HGNC:""MAP1LC3B"")"
Protein	"p(HGNC:""FLNC"")"
Protein	"p(MGI:""Adcyap1"")"
Protein	"p(RGD:""Ero1a"")"
Protein	"p(ECCODE:""2.5.1.21"")"
Protein	"p(MGI:""Wnt6"")"
Protein	"p(MGI:""Plin1"",pmod(Ph))"
Protein	"p(RGD:""Sycp3"")"
Protein	"p(HGNC:""SDC4"")"
Protein	"p(HGNC:""SEMA4F"")"
Protein	"p(MGI:""Col4a6"")"
Protein	"p(RGD:""Cdk5"")"
Protein	"p(HGNC:""PLIN1"")"
Protein	"p(RGD:""Rapgef1"")"
Protein	"p(HGNC:""APP"",loc(MESHA:""Intracellular Space""),pmod(Ph,T,654))"
Protein	"p(HGNC:""MIR21"")"
Protein	"p(MGI:""Gab1"")"
Protein	"p(RGD:""Rasd1"")"
Protein	"p(MGI:""Olfr814"")"
Protein	"p(RGD:""Unc5b"")"
Protein	"p(HGNC:""APP"",var(""p.Val642Ile""))"
Protein	"p(FLYBASE:""tsl"")"
Protein	"p(HGNC:""PIK3R6"")"
Protein	"p(MGI:""Olfr610"")"
Protein	"p(RGD:""Rtn4"")"
Protein	"p(HGNC:""RANBP9"")"
Protein	"p(MGI:""Gnb2"")"
Protein	"p(MGI:""Olfr394"")"
Protein	"p(HGNC:""MPO"")"
Protein	"p(RGD:""Ptpn11"")"
Protein	"p(MGI:""Olfr1564"")"
Protein	"p(MGI:""Cyp24a1"")"
Protein	"p(HGNC:""FOS"")"
Protein	"p(RGD:""Grm7"")"
Protein	"p(MGI:""Olfr1308"")"
Protein	"p(HGNC:""RHOA"")"
Protein	"p(HGNC:""OR6P1"")"
Protein	"p(RGD:""Npffr2"")"
Protein	"p(RGD:""Ern1"")"
Protein	"p(MGI:""Olfr1121"")"
Protein	"p(SFAM:""p160/SRC Family"")"
Protein	"p(HGNC:""OR4E2"")"
Protein	"p(RGD:""Atp6v1g3"")"
Protein	"p(RGD:""App"",frag(""672_713""))"
Protein	"p(HGNC:""SIRT1"",var(""?""))"
Protein	"p(HGNC:""OR10S1"")"
Protein	"p(HGNC:""MIR122"")"
Protein	"p(RGD:""Sfrp5"")"
Protein	"p(HGNC:""SNCA"",pmod(GOBP:""protein K29-linked ubiquitination""),var(""?""))"
Protein	"p(RGD:""Smad1"",pmod(Ph))"
Protein	"p(RGD:""Gabarap"")"
Protein	"p(HGNC:""UBB"")"
Protein	"p(HGNC:""RALA"")"
Protein	"p(RGD:""Il17re"")"
Protein	"p(MGI:""Slit1"")"
Protein	"p(HGNC:""CHD2"")"
Protein	"p(MGI:""Tnfsf13b"")"
Protein	"p(MGI:""Serpinb9d"")"
Protein	"p(MGI:""Ptprc"")"
Protein	"p(HGNC:""RAB11B"")"
Protein	"p(HGNC:""CARD9"",pmod(Ph))"
Protein	"p(MGI:""Prkag1"")"
Protein	"p(RGD:""Olr921"")"
Protein	"p(HGNC:""SYK"",pmod(Ub))"
Protein	"p(MGI:""Acaca"")"
Protein	"p(RGD:""Olr1878"")"
Protein	"p(HGNC:""PINK1"",loc(GO:""mitochondrial outer membrane""))"
Protein	"p(HGNC:""ACP1"")"
Protein	"p(MGI:""Kcnmb1"")"
Protein	"p(RGD:""Olr1525"")"
Protein	"p(MGI:""Mir146"")"
Protein	"p(HGNC:""DICER1"")"
Protein	"p(HGNC:""SDHC"")"
Protein	"p(HGNC:""RUNX2"")"
Protein	"p(RGD:""Abcb1a"")"
Protein	"p(RGD:""Olr1271"")"
Protein	"p(RGD:""Olr1006"")"
Protein	"p(HGNCGENEFAMILY:""Sirtuins"")"
Protein	"p(RGD:""Sufu"")"
Protein	"p(RGD:""Gpr119"")"
Protein	"p(HGNC:""CTNNB1"",pmod(Ph,T,41))"
Protein	"p(HGNC:""TGIF1"")"
Protein	"p(HGNC:""NTSR2"")"
Protein	"p(MGI:""Casp4"")"
Protein	"p(HGNC:""STK3"")"
Protein	"p(HGNC:""FBXL3"")"
Protein	"p(RGD:""Pln"")"
Protein	"p(MGI:""Gipr"")"
Protein	"p(MGI:""Wnt1"")"
Protein	"p(MGI:""Ptprj"")"
Protein	"p(RGD:""Ubf"")"
Protein	"p(HGNC:""SEMA3B"")"
Protein	"p(RGD:""Nfkbib"")"
Protein	"p(MGI:""Dtx3l"")"
Protein	"p(MGI:""Wipi1"")"
Protein	"p(HGNC:""PREB"")"
Protein	"p(RGD:""Rap1gap"")"
Protein	"p(HGNC:""GLO1"")"
Protein	"p(HGNC:""WNT2B"")"
Protein	"p(MGI:""Olfr845"")"
Protein	"p(RGD:""Ephb2"")"
Protein	"p(HGNC:""VIPR1"")"
Protein	"p(FLYBASE:""raw"")"
Protein	"p(RGD:""Rbl2"")"
Protein	"p(MGI:""Olfr654"")"
Protein	"p(RGD:""Sec13"")"
Protein	"p(HGNC:""CD200R1"")"
Protein	"p(MGI:""Gls"")"
Protein	"p(HGNC:""XIAP"",pmod(Ph,S,87))"
Protein	"p(HGNC:""DAGLA"")"
Protein	"p(RGD:""NEWGENE_621351"")"
Protein	"p(MGI:""Olfr250"")"
Protein	"p(HGNC:""GABRA5"")"
Protein	"p(HGNC:""LTB"")"
Protein	"p(RGD:""Frs2"")"
Protein	"p(MGI:""Olfr1410"")"
Protein	"p(HGNC:""IRS1"",pmod(Ph,Y))"
Protein	"p(HGNC:""TPH2"")"
Protein	"p(RGD:""Cysltr1"")"
Protein	"p(MGI:""Olfr1226"")"
Protein	"p(MGI:""Tnfrsf1b"",loc(MESHA:""Neurons""))"
Protein	"p(HGNC:""FGR"")"
Protein	"p(RGD:""Wnt9b"")"
Protein	"p(RGD:""Dnm1l"")"
